2024-10-25,22:15:59,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-3.7638700000e-08,3.5903000000e-08,5.2016400000e-08,1.3635200000e+02,2.3260000000e+03,5.0649400000e-08,2.6729900000e-09,5.1809400000e-08,5.1878400000e-08,8.6786000000e+01,-1.6468000000e-08,-4.9049400000e-08,5.1601800000e-08,-1.0882000000e+02,2.0870000000e+00,2.0870000000e+00,2.0850000000e+00,2.0810000000e+00
1.0287800000e-07,7.4322500000e-08,1.2691600000e-07,3.5697000000e+01,2.3260000000e+03,4.2212100000e-08,1.2346300000e-07,-2.9297800000e-08,1.2687700000e-07,-1.3424000000e+01,-1.1121600000e-07,6.1064600000e-08,1.2686300000e-07,1.5115600000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
-3.3870300000e-09,-1.4142300000e-08,1.4542300000e-08,-1.0422800000e+02,2.3260000000e+03,4.4493300000e-08,-1.2986500000e-08,-6.1890800000e-09,1.4536200000e-08,-1.5480000000e+02,1.4321700000e-08,2.2957600000e-09,1.4535000000e-08,8.3190000000e+00,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-5.2921700000e-08,5.9892900000e-08,7.9924200000e-08,1.3146400000e+02,2.3260000000e+03,4.2169800000e-08,1.0203300000e-08,7.9796700000e-08,8.0706000000e-08,8.2860000000e+01,-3.0866500000e-08,-7.4570300000e-08,8.0964700000e-08,-1.1234100000e+02,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0880000000e+00
-4.2601200000e-08,2.3278200000e-08,4.8546200000e-08,1.5134700000e+02,2.3260000000e+03,4.5765400000e-08,-1.0319400000e-08,4.7350600000e-08,4.8292400000e-08,1.0228100000e+02,-2.5818000000e-09,-4.8223400000e-08,4.8206900000e-08,-9.3072000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
2.1903000000e-08,-5.1056400000e-09,2.2490200000e-08,-1.3121000000e+01,2.3260000000e+03,4.5858000000e-08,1.0399500000e-08,-1.9823900000e-08,2.2281800000e-08,-6.2472000000e+01,-4.7020700000e-09,2.1780000000e-08,2.2177400000e-08,1.0202800000e+02,2.0870000000e+00,2.0870000000e+00,2.0830000000e+00,2.0780000000e+00
6.0119400000e-08,-3.8123400000e-08,7.1188000000e-08,-3.2380000000e+01,2.3260000000e+03,4.8894500000e-08,1.0474900000e-08,-7.0374100000e-08,7.1110200000e-08,-8.1641000000e+01,8.6497400000e-09,7.0582100000e-08,7.1070100000e-08,8.2907000000e+01,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-3.8232400000e-08,3.5458700000e-08,5.2144400000e-08,1.3715600000e+02,2.3260000000e+03,4.6809900000e-08,1.7301300000e-09,5.2376900000e-08,5.2921100000e-08,8.8105000000e+01,-1.5685200000e-08,-5.0543300000e-08,5.3175800000e-08,-1.0724300000e+02,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0860000000e+00
-3.2191700000e-08,-3.4592900000e-08,4.7254400000e-08,-1.3294100000e+02,2.3260000000e+03,4.6511400000e-08,-4.7216400000e-08,1.7759600000e-09,4.7242300000e-08,1.7752200000e+02,4.4974900000e-08,-1.4460200000e-08,4.7239300000e-08,-1.7981000000e+01,2.0860000000e+00,2.0870000000e+00,2.0830000000e+00,2.0760000000e+00
6.5891000000e-09,3.0186400000e-08,3.0897200000e-08,7.7687000000e+01,2.3260000000e+03,4.5988300000e-08,2.7042900000e-08,1.4519600000e-08,3.0694300000e-08,2.7819000000e+01,-2.9771100000e-08,-6.5858200000e-09,3.0287200000e-08,-1.6794300000e+02,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
