2024-10-25,17:36:44,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-1.1288700000e-08,9.0157900000e-09,1.4449200000e-08,1.3514500000e+02,6.6666000000e+04,5.0685500000e-09,-7.7492100000e-09,-1.2719300000e-08,1.5179500000e-08,-1.2397400000e+02,1.1712900000e-08,-1.0328600000e-08,1.5468400000e-08,-4.4439000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
-1.4739800000e-09,4.3354000000e-09,4.5869600000e-09,1.1771000000e+02,6.6666000000e+04,4.8935000000e-09,-4.4984900000e-09,-3.9398200000e-09,7.6338500000e-09,-1.3382500000e+02,4.9725100000e-09,-5.7903100000e-09,1.1251900000e-08,-4.5497000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.1069600000e-10,-1.7639100000e-08,1.7640500000e-08,-9.0684000000e+01,6.6666000000e+04,4.9972100000e-09,1.7446500000e-08,4.2461700000e-09,1.7956000000e-08,1.4758000000e+01,-2.8831700000e-09,1.7730300000e-08,1.7684700000e-08,1.0043800000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.6236900000e-08,2.3874500000e-09,1.6411800000e-08,1.7163500000e+02,6.6666000000e+04,5.0980000000e-09,1.2414600000e-09,-1.7555900000e-08,2.0115300000e-08,-8.7820000000e+01,2.0080700000e-08,-1.1726700000e-09,2.1364300000e-08,-4.0200000000e+00,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-2.2187400000e-08,-8.7291500000e-09,2.3844700000e-08,-1.5852400000e+02,6.6666000000e+04,5.2807800000e-09,1.3640600000e-08,-2.1221000000e-08,2.8107100000e-08,-5.9838000000e+01,2.5547900000e-08,1.1718200000e-08,2.9522200000e-08,2.4452000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
4.5656500000e-09,1.0530900000e-08,1.1479700000e-08,6.9649000000e+01,6.6666000000e+04,5.3982200000e-09,-1.1565200000e-08,9.0017500000e-10,1.1820400000e-08,1.7563200000e+02,-2.0298200000e-09,-1.1970600000e-08,1.2081000000e-08,-9.3777000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
-5.0115300000e-09,4.5661200000e-09,6.7812800000e-09,1.3766300000e+02,6.6666000000e+04,6.1189300000e-09,-3.2165200000e-09,-4.7246000000e-09,4.7442300000e-09,-1.3302800000e+02,3.1356200000e-09,-3.5502600000e-09,3.5912600000e-09,-8.1560000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-7.4705700000e-10,-4.4094500000e-10,8.6914900000e-10,-1.4944900000e+02,6.6666000000e+04,6.0195600000e-09,2.5689100000e-09,-2.2125600000e-09,4.7388500000e-09,-4.0945000000e+01,3.4357600000e-09,3.2640800000e-09,6.0588800000e-09,4.3598000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.5335500000e-08,-2.0583000000e-09,1.5475100000e-08,-1.7235600000e+02,6.6666000000e+04,6.0451000000e-09,6.1864400000e-09,-1.3605900000e-08,1.4479100000e-08,-6.2418000000e+01,1.3417500000e-08,5.9829600000e-09,1.4154100000e-08,2.5008000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-4.2658400000e-10,8.8496300000e-09,8.8599300000e-09,9.2760000000e+01,6.6666000000e+04,5.9738700000e-09,-8.3848500000e-09,-2.3926600000e-09,8.7195500000e-09,-1.6418500000e+02,1.5263900000e-09,-8.4063100000e-09,8.3046100000e-09,-7.9930000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
6.5764800000e-09,1.9513800000e-08,2.0592500000e-08,7.1375000000e+01,6.6666000000e+04,5.6454700000e-09,-1.9353100000e-08,2.1283100000e-09,1.9470200000e-08,1.7244500000e+02,-4.1498300000e-09,-1.7865500000e-08,1.7167400000e-08,-1.0440200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.3210100000e-08,5.2248900000e-09,1.4205900000e-08,2.1123000000e+01,6.6666000000e+04,5.5731900000e-09,-8.1978500000e-09,1.1871300000e-08,1.4580300000e-08,1.2443300000e+02,-1.2763300000e-08,-7.1709900000e-09,1.4704200000e-08,-1.4887500000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
