2024-10-25,19:51:19,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-3.8974400000e-08,2.5731200000e-08,4.6702300000e-08,1.4656700000e+02,6.6660000000e+03,4.9232100000e-08,-1.3967100000e-08,4.4390000000e-08,4.6200500000e-08,1.0731000000e+02,4.2337600000e-08,1.8493700000e-08,4.6032500000e-08,2.3516000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
4.5241500000e-09,1.9771500000e-08,2.0282500000e-08,7.7111000000e+01,6.6660000000e+03,4.8982500000e-08,1.5931700000e-08,1.2605500000e-08,2.0348400000e-08,3.8617000000e+01,1.4364300000e-08,-1.4412600000e-08,2.0381300000e-08,-4.4831000000e+01,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0890000000e+00
-2.7013800000e-08,-3.5356900000e-08,4.4495600000e-08,-1.2738100000e+02,6.6660000000e+03,4.6442500000e-08,-4.3284900000e-08,-1.0260000000e-08,4.4465900000e-08,-1.6718700000e+02,-1.4549600000e-08,4.2077800000e-08,4.4458900000e-08,1.0883600000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
1.2736900000e-08,6.2364000000e-08,6.3651400000e-08,7.8818000000e+01,6.6660000000e+03,4.6182800000e-08,4.9154500000e-08,4.0944400000e-08,6.4133700000e-08,3.9971000000e+01,4.6334000000e-08,-4.4342700000e-08,6.4293100000e-08,-4.3566000000e+01,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-7.1097000000e-08,-3.0276000000e-08,7.7275000000e-08,-1.5693400000e+02,6.6660000000e+03,4.6413200000e-08,-7.4513400000e-08,2.1254900000e-08,7.7485600000e-08,1.6411700000e+02,1.2951800000e-08,7.6606100000e-08,7.7897900000e-08,8.0442000000e+01,2.0880000000e+00,2.0870000000e+00,2.0830000000e+00,2.0780000000e+00
-1.5376500000e-07,8.6409000000e-09,1.5400800000e-07,1.7678400000e+02,6.6660000000e+03,4.6018000000e-08,-1.1386300000e-07,1.0362700000e-07,1.5390800000e-07,1.3762900000e+02,9.0647600000e-08,1.2423500000e-07,1.5385600000e-07,5.3850000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0810000000e+00
-3.6008500000e-09,-4.0165200000e-08,4.0326300000e-08,-9.5123000000e+01,6.6660000000e+03,4.9992200000e-08,-2.8433700000e-08,-2.9493800000e-08,4.1287100000e-08,-1.3385500000e+02,-3.2725300000e-08,2.5173000000e-08,4.1605400000e-08,1.4252700000e+02,2.0860000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-4.7151300000e-08,-7.5223600000e-08,8.8779700000e-08,-1.2208000000e+02,6.6660000000e+03,4.9261800000e-08,-8.3884700000e-08,-2.8614000000e-08,8.8328000000e-08,-1.6128400000e+02,-3.7333200000e-08,8.0050500000e-08,8.8174500000e-08,1.1494400000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
5.6233700000e-08,-4.9919100000e-08,7.5194000000e-08,-4.1596000000e+01,6.6660000000e+03,5.3875100000e-08,1.2449700000e-08,-7.4200400000e-08,7.5282400000e-08,-8.0329000000e+01,-7.2381500000e-08,-2.0696600000e-08,7.5328400000e-08,-1.6389600000e+02,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
5.0786900000e-08,-4.2505200000e-08,6.6226900000e-08,-3.9927000000e+01,6.6660000000e+03,5.1677000000e-08,1.2518200000e-08,-6.5232300000e-08,6.6810000000e-08,-7.9504000000e+01,-6.3964300000e-08,-1.9291200000e-08,6.7001800000e-08,-1.6339900000e+02,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
