2024-10-25,17:06:40,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-2.7933700000e-07,-2.7301400000e-07,3.9060200000e-07,-1.3565600000e+02,1.1451400000e+04,5.8757800000e-08,1.6888600000e-07,-3.3729300000e-07,3.6114700000e-07,-6.4103000000e+01,2.8567200000e-07,-2.2094600000e-07,3.2402900000e-07,-3.8506000000e+01,2.0880000000e+00,2.0870000000e+00,2.0830000000e+00,2.0780000000e+00
-1.1463000000e-08,-6.0936000000e-08,6.2009400000e-08,-9.7897000000e+01,1.1451400000e+04,5.8705500000e-08,4.4269200000e-08,-2.0357500000e-08,2.8007800000e-08,-1.6704000000e+01,2.7599400000e-08,4.7078000000e-09,2.0181700000e-08,1.6502000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-6.3808700000e-08,2.2008100000e-07,2.2914600000e-07,1.0616900000e+02,1.1451400000e+04,5.8691700000e-08,-2.3449100000e-07,4.7560800000e-09,2.3454000000e-07,1.7838900000e+02,-2.1802100000e-07,-1.0061600000e-07,2.4508500000e-07,-1.5563100000e+02,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0870000000e+00
1.3613000000e-07,9.2080800000e-08,1.6436200000e-07,3.4075000000e+01,1.1451400000e+04,5.9625900000e-08,-6.1269400000e-08,1.5477100000e-07,1.6646300000e-07,1.1307500000e+02,-1.2686700000e-07,1.0851300000e-07,1.6654100000e-07,1.4088200000e+02,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
1.0234200000e-07,1.5127200000e-07,1.8265300000e-07,5.8899000000e+01,1.1451400000e+04,5.8388700000e-08,-1.1602200000e-07,1.2840400000e-07,1.6231000000e-07,1.3613800000e+02,-1.5477500000e-07,3.2144200000e-08,1.5151400000e-07,1.6774600000e+02,2.0860000000e+00,2.0900000000e+00,2.0830000000e+00,2.0870000000e+00
-1.1270600000e-07,1.2411700000e-07,1.6778900000e-07,1.2420400000e+02,1.1451400000e+04,5.9869700000e-08,-1.6123100000e-07,-5.0542800000e-08,1.7312900000e-07,-1.7044600000e+02,-1.4007300000e-07,-1.0153600000e-07,1.8617700000e-07,-1.5748900000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0850000000e+00
7.6942200000e-08,5.4606900000e-08,9.4421900000e-08,3.5364000000e+01,1.1451400000e+04,4.7886200000e-08,-6.1433400000e-09,1.0181200000e-07,1.0739000000e-07,8.6336000000e+01,-4.1450600000e-08,9.8996200000e-08,1.1356400000e-07,1.0602900000e+02,2.0880000000e+00,2.0890000000e+00,2.0880000000e+00,2.0890000000e+00
-5.0213200000e-08,-3.6451200000e-08,6.2057000000e-08,-1.4402300000e+02,1.1451400000e+04,4.4850700000e-08,1.3944800000e-08,-5.0883200000e-08,4.3193000000e-08,-8.0323000000e+01,2.5410700000e-08,-3.4896600000e-08,3.4146400000e-08,-6.1901000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
-3.8540100000e-08,-3.9727200000e-07,3.9913800000e-07,-9.5541000000e+01,1.1451400000e+04,4.5894900000e-08,3.5294500000e-07,-1.5050800000e-07,3.8369700000e-07,-2.3360000000e+01,3.7451500000e-07,1.9786600000e-08,3.7503700000e-07,2.8490000000e+00,2.0870000000e+00,2.0880000000e+00,2.0840000000e+00,2.0800000000e+00
1.6479500000e-08,-1.1328200000e-07,1.1449100000e-07,-7.8781000000e+01,1.1451400000e+04,4.5566600000e-08,1.2194000000e-07,-1.1914200000e-08,1.3003300000e-07,-3.3580000000e+00,1.1966800000e-07,6.3360300000e-08,1.4244100000e-07,2.6413000000e+01,2.0880000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
1.4379100000e-07,3.0819600000e-07,3.4009100000e-07,6.4988000000e+01,1.1451400000e+04,4.4739800000e-08,-2.4867700000e-07,2.2618600000e-07,3.3615700000e-07,1.3724200000e+02,-3.1760800000e-07,9.3320100000e-08,3.1754400000e-07,1.6285500000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0830000000e+00
