# Wavelength (nm)	Smoothed Intensity
461.029633	78.100171
461.191742	78.117806
461.353821	78.137300
461.515900	78.161296
461.677979	78.157082
461.840057	78.131108
462.002106	78.077962
462.164154	78.065443
462.326202	78.024058
462.488251	78.050054
462.650269	78.102882
462.812286	78.106747
462.974304	78.093368
463.136322	78.082219
463.298309	78.101524
463.460297	78.096659
463.622284	78.101152
463.784271	78.121051
463.946259	78.120633
464.108215	78.123264
464.270172	78.113791
464.432129	78.065424
464.594055	78.055495
464.755981	78.082587
464.917908	78.117323
465.079834	78.121191
465.241760	78.138916
465.403656	78.130717
465.565552	78.124733
465.727448	78.111250
465.889343	78.112844
466.051208	78.104707
466.213074	78.115006
466.374939	78.120419
466.536804	78.123154
466.698639	78.116526
466.860504	78.111638
467.022308	78.131602
467.184143	78.163195
467.345978	78.162364
467.507782	78.168895
467.669586	78.241325
467.831390	78.255027
467.993164	78.257325
468.154938	78.233931
468.316711	78.233369
468.478485	78.268966
468.640259	78.264785
468.802002	78.305464
468.963745	78.302607
469.125488	78.268493
469.287231	78.309383
469.448944	78.301375
469.610657	78.326779
469.772369	78.307007
469.934082	78.306705
470.095764	78.333113
470.257446	78.277290
470.419128	78.251804
470.580811	78.249373
470.742462	78.290213
470.904144	78.253833
471.065796	78.267816
471.227417	78.273467
471.389069	78.281544
471.550690	78.312178
471.712311	78.297782
471.873932	78.337688
472.035522	78.332592
472.197144	78.353432
472.358734	78.367556
472.520294	78.351650
472.681885	78.344401
472.843445	78.361767
473.005005	78.419871
473.166565	78.465240
473.328125	78.472699
473.489655	78.529602
473.651184	78.566414
473.812714	78.604661
473.974243	78.553672
474.135742	78.574665
474.297241	78.574045
474.458740	78.579954
474.620239	78.553913
474.781738	78.534626
474.943207	78.526236
475.104675	78.546495
475.266113	78.543055
475.427582	78.535222
475.589020	78.516662
475.750458	78.504153
475.911896	78.521181
476.073303	78.532856
476.234741	78.492714
476.396149	78.491477
476.557526	78.502472
476.718933	78.519853
476.880310	78.502334
477.041687	78.484479
477.203064	78.474711
477.364441	78.450348
477.525787	78.445301
477.687134	78.443059
477.848480	78.450353
478.009827	78.433811
478.171143	78.430776
478.332458	78.397793
478.493774	78.431107
478.655090	78.445380
478.816376	78.485467
478.977661	78.497312
479.138947	78.474763
479.300232	78.441244
479.461487	78.465899
479.622772	78.430665
479.784027	78.424923
479.945251	78.408600
480.106506	78.382018
480.267731	78.398132
480.428955	78.414539
480.590179	78.440980
480.751373	78.467884
480.912567	78.461225
481.073761	78.516671
481.234955	78.522450
481.396149	78.523504
481.557312	78.528888
481.718475	78.513006
481.879639	78.496846
482.040802	78.483613
482.201935	78.509362
482.363068	78.535429
482.524200	78.519126
482.685303	78.532709
482.846436	78.532005
483.007538	78.531813
483.168640	78.556325
483.329712	78.576802
483.490814	78.559665
483.651886	78.570109
483.812958	78.559700
483.973999	78.579589
484.135071	78.576358
484.296112	78.563143
484.457153	78.587093
484.618195	78.611506
484.779205	78.598363
484.940216	78.590427
485.101227	78.613155
485.262238	78.616373
485.423218	78.593011
485.584229	78.603404
485.745209	78.641977
485.906158	78.644294
486.067139	78.698335
486.228088	78.677678
486.389038	78.658961
486.549988	78.685659
486.710907	78.713921
486.871857	78.697255
487.032776	78.713349
487.193665	78.676928
487.354584	78.701500
487.515472	78.688172
487.676361	78.666489
487.837250	78.654605
487.998138	78.666968
488.158997	78.676332
488.319855	78.665731
488.480713	78.671896
488.641541	78.663499
488.802399	78.684881
488.963226	78.701874
489.124054	78.687910
489.284851	78.670710
489.445679	78.671313
489.606476	78.650523
489.767273	78.661458
489.928040	78.642218
490.088837	78.668393
490.249603	78.657304
490.410370	78.714994
490.571106	78.706982
490.731873	78.703938
490.892609	78.731211
491.053345	78.742124
491.214081	78.764235
491.374786	78.794252
491.535492	78.825370
491.696198	78.829193
491.856903	78.841329
492.017578	78.838964
492.178284	78.859117
492.338959	78.864164
492.499603	78.841061
492.660278	78.862592
492.820923	78.902764
492.981567	78.879263
493.142212	78.875029
493.302826	78.841994
493.463440	78.862343
493.624054	78.823552
493.784668	78.819219
493.945282	78.843363
494.105865	78.830739
494.266449	78.843121
494.427032	78.860005
494.587585	78.827673
494.748169	78.815480
494.908722	78.816463
495.069244	78.805450
495.229797	78.789657
495.390320	78.746760
495.550842	78.771363
495.711365	78.788697
495.871887	78.770574
496.032379	78.753843
496.192871	78.747643
496.353363	78.751833
496.513855	78.767900
496.674316	78.790871
496.834778	78.792207
496.995239	78.781595
497.155670	78.792202
497.316132	78.815801
497.476562	78.801246
497.636993	78.747975
497.797394	78.747998
497.957825	78.765109
498.118225	78.793606
498.278625	78.790933
498.438995	78.794886
498.599396	78.768351
498.759766	78.764770
498.920135	78.762986
499.080475	78.775430
499.240845	78.807981
499.401184	78.803300
499.561523	78.820729
499.721832	78.872425
499.882172	78.857200
500.042480	78.904568
500.202789	78.917266
500.363098	78.883542
500.523376	78.872427
500.683655	78.914719
500.843933	78.957843
501.004211	78.978457
501.164459	78.960624
501.324707	78.923391
501.484955	78.975993
501.645203	78.982620
501.805420	79.029370
501.965668	79.033797
502.125885	79.062404
502.286072	79.070757
502.446289	79.046430
502.606476	79.048065
502.766663	79.040368
502.926849	79.014709
503.087006	79.001799
503.247162	78.947216
503.407318	78.948321
503.567474	78.955838
503.727600	78.961711
503.887756	78.934202
504.047882	78.935303
504.207977	78.936923
504.368103	78.938564
504.528198	78.982493
504.688293	78.963541
504.848389	78.996179
505.008453	78.983991
505.168549	78.960748
505.328613	78.937994
505.488647	78.956249
505.648712	78.955847
505.808746	79.013057
505.968781	79.003751
506.128815	78.981522
506.288818	78.983158
506.448853	78.999757
506.608856	78.999480
506.768829	79.013337
506.928833	78.985183
507.088806	78.991063
507.248779	78.964719
507.408752	78.987693
507.568695	79.013574
507.728668	78.982295
507.888611	78.976834
508.048523	78.948825
508.208466	78.927908
508.368378	78.926053
508.528290	78.951582
508.688202	78.957188
508.848114	78.947379
509.007996	78.923826
509.167877	78.948016
509.327759	78.955610
509.487610	78.929473
509.647461	78.909308
509.807312	78.937354
509.967163	78.949014
510.127014	78.964032
510.286835	78.980367
510.446655	79.002411
510.606476	78.996176
510.766266	78.956488
510.926086	78.944023
511.085876	78.977691
511.245667	78.972166
511.405426	78.982343
511.565186	79.030229
511.724945	79.005347
511.884705	78.988627
512.044434	78.956420
512.204163	78.952594
512.363953	78.976000
512.523621	79.014339
512.683350	79.016778
512.843079	79.079993
513.002747	79.052504
513.162476	79.042425
513.322144	79.046130
513.481812	79.024010
513.641479	79.026679
513.801147	78.995943
513.960815	78.993072
514.120422	79.035652
514.280090	79.026650
514.439697	79.032511
514.599365	79.030037
514.758972	79.004777
514.918579	79.043757
515.078186	79.013289
515.237732	79.078549
515.397339	79.077203
515.556946	79.066596
515.716492	79.106502
515.876038	79.137993
516.035583	79.110117
516.195129	79.121273
516.354675	79.154368
516.514221	79.166775
516.673767	79.223903
516.833252	79.196970
516.992798	79.180623
517.152283	79.210450
517.311768	79.196593
517.471252	79.165184
517.630737	79.158402
517.790222	79.159007
517.949646	79.194413
518.109131	79.181486
518.268555	79.227930
518.427979	79.199540
518.587463	79.208377
518.746887	79.248155
518.906250	79.185768
519.065674	79.192904
519.225098	79.176049
519.384460	79.178953
519.543884	79.149051
519.703247	79.154320
519.862610	79.122126
520.021973	79.175380
520.181335	79.188141
520.340698	79.176968
520.500000	79.151701
520.659363	79.189809
520.818665	79.223691
520.977966	79.258019
521.137329	79.227640
521.296631	79.241582
521.455872	79.228705
521.615173	79.247479
521.774475	79.237467
521.933716	79.185452
522.093018	79.204572
522.252258	79.168335
522.411499	79.179516
522.570740	79.203998
522.729980	79.238585
522.889221	79.225918
523.048401	79.203852
523.207642	79.217881
523.366821	79.255506
523.526001	79.306019
523.685181	79.339045
523.844360	79.319751
524.003540	79.283621
524.162720	79.313683
524.321838	79.359490
524.481018	79.334094
524.640137	79.360777
524.799316	79.405763
524.958435	79.428054
525.117554	79.413724
525.276611	79.413529
525.435730	79.421706
525.594849	79.464011
525.753906	79.424054
525.912964	79.393334
526.072083	79.360292
526.231140	79.361745
526.390198	79.316549
526.549255	79.355140
526.708252	79.285224
526.867310	79.280273
527.026306	79.275685
