# Wavelength (nm)	Smoothed Intensity
389.516846	59.735054
389.682007	59.740717
389.847137	59.744874
390.012268	59.749372
390.177399	59.752607
390.342529	59.755536
390.507629	59.758026
390.672760	59.760326
390.837860	59.761549
391.002960	59.761275
391.168030	59.759551
391.333130	59.759279
391.498199	59.759144
391.663269	59.759029
391.828339	59.758679
391.993378	59.759234
392.158447	59.760976
392.323486	59.763550
392.488525	59.765928
392.653534	59.768564
392.818573	59.771785
392.983582	59.777418
393.148590	59.783567
393.313599	59.791184
393.478577	59.799270
393.643585	59.809085
393.808563	59.819532
393.973541	59.830314
394.138489	59.840930
394.303467	59.853159
394.468414	59.866452
394.633362	59.879993
394.798309	59.895089
394.963226	59.910550
395.128174	59.925652
395.293091	59.940875
395.458008	59.955453
395.622894	59.969898
395.787811	59.984150
395.952698	59.997453
396.117584	60.011160
396.282471	60.022691
396.447327	60.035251
396.612213	60.045167
396.777069	60.055884
396.941925	60.066175
397.106750	60.076411
397.271606	60.085596
397.436432	60.095281
397.601257	60.104735
397.766083	60.115096
397.930878	60.124238
398.095703	60.132632
398.260498	60.140961
398.425293	60.148827
398.590057	60.155500
398.754852	60.162249
398.919617	60.169467
399.084381	60.177141
399.249146	60.184932
399.413879	60.192951
399.578644	60.199997
399.743378	60.206092
399.908112	60.212419
400.072815	60.218296
400.237549	60.223270
400.402252	60.228975
400.566956	60.233908
400.731659	60.237910
400.896332	60.243039
401.061035	60.247442
401.225708	60.253399
401.390381	60.259987
401.555023	60.267010
401.719696	60.274740
401.884338	60.282666
402.048981	60.289927
402.213623	60.296805
402.378235	60.303484
402.542847	60.311262
402.707489	60.319590
402.872070	60.329448
403.036682	60.339143
403.201294	60.350428
403.365875	60.361820
403.530457	60.373855
403.695007	60.385521
403.859589	60.397997
404.024139	60.410867
404.188690	60.422736
404.353241	60.434088
404.517792	60.444664
404.682312	60.453792
404.846832	60.463639
405.011353	60.473558
405.175873	60.484298
405.340393	60.494194
405.504883	60.503312
405.669373	60.511304
405.833862	60.519699
405.998322	60.526907
406.162811	60.533809
406.327271	60.540839
406.491730	60.546775
406.656189	60.552744
406.820618	60.557533
406.985046	60.560863
407.149475	60.564878
407.313904	60.570414
407.478333	60.574656
407.642731	60.580174
407.807129	60.585151
407.971527	60.590460
408.135925	60.594321
408.300293	60.596915
408.464661	60.598496
408.629028	60.601508
408.793396	60.605066
408.957764	60.609020
409.122101	60.612240
409.286438	60.616539
409.450775	60.620509
409.615112	60.625863
409.779419	60.630809
409.943726	60.637087
410.108032	60.643785
410.272339	60.650896
410.436646	60.659338
410.600922	60.666450
410.765198	60.675757
410.929474	60.684716
411.093750	60.695676
411.257996	60.708962
411.422241	60.721932
411.586487	60.736733
411.750732	60.751861
411.914948	60.767187
412.079193	60.781907
412.243408	60.798265
412.407623	60.814159
412.571808	60.830784
412.735992	60.847299
412.900208	60.864051
413.064392	60.880681
413.228546	60.894581
413.392731	60.908563
413.556885	60.923173
413.721039	60.936382
413.885193	60.948385
414.049316	60.960632
414.213470	60.970543
414.377594	60.979035
414.541718	60.985901
414.705811	60.993016
414.869934	61.000183
415.034027	61.007667
415.198120	61.014048
415.362213	61.021836
415.526276	61.028982
415.690338	61.037888
415.854431	61.045078
416.018463	61.053046
416.182526	61.059505
416.346558	61.067302
416.510620	61.076107
416.674622	61.085873
416.838654	61.096805
417.002686	61.106980
417.166687	61.119181
417.330688	61.130553
417.494690	61.144902
417.658661	61.159001
417.822662	61.172464
417.986633	61.186655
418.150604	61.199732
418.314545	61.212458
418.478516	61.226324
418.642456	61.240162
418.806396	61.254651
418.970337	61.268915
419.134247	61.283512
419.298187	61.297534
419.462097	61.310243
419.625977	61.320879
419.789886	61.331307
419.953766	61.341487
420.117676	61.350616
420.281555	61.359835
420.445404	61.369120
420.609283	61.376209
420.773132	61.383066
420.936981	61.390508
421.100830	61.399674
421.264648	61.407824
421.428497	61.415621
421.592316	61.423776
421.756134	61.431745
421.919922	61.437644
422.083740	61.442797
422.247528	61.445974
422.411316	61.449247
422.575104	61.451802
422.738861	61.455832
422.902618	61.461372
423.066406	61.466952
423.230133	61.471847
423.393890	61.476421
423.557617	61.482370
423.721344	61.488855
423.885071	61.497459
424.048798	61.504448
424.212524	61.511922
424.376221	61.518734
424.539917	61.525390
424.703583	61.531932
424.867279	61.538187
425.030945	61.544843
425.194611	61.553014
425.358276	61.561218
425.521942	61.569903
425.685577	61.578549
425.849213	61.587919
426.012848	61.595903
426.176483	61.603936
426.340118	61.612004
426.503723	61.619577
426.667328	61.627120
426.830933	61.633697
426.994507	61.638403
427.158112	61.645108
427.321686	61.652846
427.485229	61.659787
427.648804	61.665331
427.812378	61.671738
427.975922	61.679068
428.139465	61.686098
428.302979	61.692757
428.466522	61.700008
428.630035	61.708237
428.793549	61.717761
428.957062	61.728374
429.120575	61.738888
429.284058	61.750651
429.447540	61.762480
429.611023	61.775088
429.774506	61.789367
429.937958	61.805252
430.101410	61.822506
430.264862	61.839906
430.428314	61.854773
430.591736	61.869493
430.755188	61.883131
430.918610	61.897071
431.082031	61.911387
431.245422	61.925992
431.408813	61.941539
431.572235	61.957540
431.735596	61.973202
431.898987	61.987399
432.062378	62.001433
432.225739	62.013429
432.389099	62.024903
432.552429	62.036491
432.715790	62.047697
432.879120	62.059079
433.042450	62.070373
433.205780	62.080421
433.369110	62.089705
433.532410	62.099520
433.695709	62.108640
433.859009	62.117339
434.022308	62.127313
434.185577	62.138928
434.348846	62.150953
434.512115	62.162360
434.675385	62.173469
434.838654	62.184624
435.001892	62.195267
435.165131	62.206225
435.328369	62.216261
435.491577	62.226579
435.654816	62.238294
435.818024	62.249962
435.981232	62.263355
436.144409	62.275929
436.307617	62.286869
436.470795	62.296703
436.633972	62.303961
436.797119	62.309957
436.960297	62.316013
437.123444	62.321237
437.286591	62.325842
437.449738	62.329931
437.612885	62.333008
437.776001	62.335965
437.939117	62.338682
438.102234	62.339389
438.265350	62.340535
438.428436	62.342069
438.591522	62.343568
438.754608	62.345880
438.917694	62.346518
439.080750	62.347383
439.243835	62.347315
439.406891	62.348134
439.569916	62.349071
439.732971	62.351403
439.895996	62.355550
440.059021	62.360945
440.222046	62.368518
440.385071	62.378272
440.548065	62.389470
440.711060	62.400955
440.874054	62.413421
441.037048	62.427037
441.200012	62.440440
441.363007	62.455525
441.525970	62.471305
441.688904	62.486791
441.851868	62.503057
442.014801	62.518642
442.177734	62.534941
442.340668	62.551362
442.503601	62.564834
442.666504	62.576737
442.829407	62.588450
442.992310	62.598850
443.155212	62.609335
443.318085	62.619731
443.480957	62.628281
443.643829	62.635926
443.806702	62.643344
443.969543	62.649763
444.132416	62.655947
444.295258	62.660566
444.458069	62.662046
444.620911	62.664265
444.783722	62.666344
444.946533	62.668992
445.109344	62.672552
445.272156	62.677912
445.434937	62.685790
445.597717	62.694504
445.760498	62.707030
445.923279	62.720633
446.086060	62.735945
446.248810	62.752603
446.411560	62.770474
446.574280	62.790200
446.737030	62.809979
446.899750	62.830086
447.062469	62.850404
447.225189	62.871286
447.387909	62.892192
447.550598	62.913365
447.713287	62.939298
447.875977	62.963566
448.038666	62.987672
448.201324	63.011432
448.363983	63.033337
448.526642	63.053891
448.689301	63.071402
448.851929	63.085090
449.014587	63.096544
449.177216	63.107128
449.339813	63.116511
449.502441	63.123563
449.665039	63.128295
449.827637	63.129385
449.990234	63.129887
450.152832	63.129251
450.315399	63.125475
450.477966	63.120488
450.640533	63.113545
450.803101	63.105935
450.965637	63.100372
451.128174	63.096978
451.290710	63.092426
451.453247	63.086439
451.615784	63.080165
451.778290	63.073646
451.940796	63.067324
452.103302	63.062496
452.265778	63.058054
452.428253	63.054789
452.590729	63.051763
452.753204	63.050516
452.915680	63.051491
453.078125	63.055230
453.240570	63.061831
453.403015	63.069705
453.565460	63.079930
453.727875	63.091480
453.890289	63.103643
454.052704	63.118299
454.215118	63.131321
454.377533	63.144436
454.539917	63.157650
454.702301	63.171866
454.864685	63.187977
455.027039	63.205967
455.189392	63.223883
455.351746	63.242054
455.514099	63.259695
455.676453	63.276988
455.838776	63.292363
456.001099	63.309418
456.163422	63.326309
456.325745	63.342334
456.488037	63.357243
456.650330	63.370713
456.812622	63.383709
456.974915	63.395125
457.137177	63.405908
457.299469	63.415392
457.461731	63.421212
457.623962	63.421918
457.786224	63.422634
457.948456	63.422933
458.110687	63.422186
458.272919	63.419365
458.435150	63.417097
458.597351	63.416797
458.759552	63.416839
458.921753	63.416362
459.083923	63.418059
459.246124	63.419271
459.408295	63.419319
