# Wavelength (nm)	Smoothed Intensity
457.948456	30.733728
458.110687	30.738865
458.272919	30.743632
458.435150	30.748403
458.597351	30.754692
458.759552	30.762724
458.921753	30.771179
459.083923	30.780377
459.246124	30.788929
459.408295	30.798115
459.570465	30.806210
459.732635	30.815131
459.894775	30.823907
460.056915	30.831986
460.219055	30.840116
460.381195	30.847632
460.543304	30.854964
460.705444	30.862189
460.867554	30.869113
461.029633	30.877041
461.191742	30.886359
461.353821	30.896853
461.515900	30.906891
461.677979	30.916231
461.840057	30.925802
462.002106	30.934084
462.164154	30.941248
462.326202	30.949190
462.488251	30.956659
462.650269	30.964096
462.812286	30.971110
462.974304	30.979070
463.136322	30.987166
463.298309	30.995730
463.460297	31.004276
463.622284	31.014049
463.784271	31.022917
463.946259	31.030518
464.108215	31.039693
464.270172	31.047774
464.432129	31.053312
464.594055	31.060143
464.755981	31.067690
464.917908	31.076372
465.079834	31.083486
465.241760	31.089193
465.403656	31.095853
465.565552	31.100388
465.727448	31.105528
465.889343	31.110743
466.051208	31.116718
466.213074	31.123122
466.374939	31.128906
466.536804	31.133937
466.698639	31.139602
466.860504	31.144775
467.022308	31.150407
467.184143	31.156824
467.345978	31.163617
467.507782	31.170607
467.669586	31.178329
467.831390	31.183634
467.993164	31.187592
468.154938	31.191891
468.316711	31.195606
468.478485	31.199640
468.640259	31.203580
468.802002	31.208277
468.963745	31.213132
469.125488	31.216759
469.287231	31.221359
469.448944	31.224278
469.610657	31.227362
469.772369	31.231320
469.934082	31.233543
470.095764	31.236878
470.257446	31.241135
470.419128	31.247379
470.580811	31.253640
470.742462	31.261546
470.904144	31.271242
471.065796	31.282214
471.227417	31.293674
471.389069	31.305046
471.550690	31.316749
471.712311	31.330160
471.873932	31.343149
472.035522	31.357174
472.197144	31.371358
472.358734	31.387382
472.520294	31.403939
472.681885	31.420238
472.843445	31.436646
473.005005	31.452689
473.166565	31.467993
473.328125	31.481934
473.489655	31.494548
473.651184	31.503548
473.812714	31.511743
473.974243	31.517716
474.135742	31.522840
474.297241	31.528268
474.458740	31.534945
474.620239	31.540703
474.781738	31.547106
474.943207	31.552630
475.104675	31.557203
475.266113	31.559536
475.427582	31.560426
