# Wavelength (nm)	Smoothed Intensity
475.589020	38.664371
475.750458	38.645533
475.911896	38.611865
476.073303	38.567773
476.234741	38.556767
476.396149	38.555469
476.557526	38.577630
476.718933	38.586573
476.880310	38.627796
477.041687	38.663763
477.203064	38.677323
477.364441	38.682643
477.525787	38.685758
477.687134	38.696158
477.848480	38.757381
478.009827	38.761873
478.171143	38.768819
478.332458	38.809611
478.493774	38.834446
478.655090	38.850058
478.816376	38.855047
478.977661	38.887376
479.138947	38.898122
479.300232	38.926467
479.461487	38.942136
479.622772	38.939970
479.784027	38.930403
479.945251	38.934914
480.106506	38.890308
480.267731	38.895160
480.428955	38.896194
480.590179	38.887861
480.751373	38.915881
480.912567	38.934310
481.073761	38.906395
481.234955	38.906339
481.396149	38.903890
481.557312	38.898167
481.718475	38.898887
481.879639	38.920978
482.040802	38.930950
482.201935	38.918791
482.363068	38.918339
482.524200	38.921302
482.685303	38.882721
482.846436	38.901643
483.007538	38.907658
483.168640	38.928334
483.329712	38.943025
483.490814	38.956497
483.651886	38.975815
483.812958	38.998713
483.973999	38.996228
484.135071	39.013872
484.296112	39.023708
484.457153	39.047615
484.618195	39.052396
484.779205	39.046832
484.940216	39.056664
485.101227	39.039759
485.262238	39.078906
485.423218	39.092166
485.584229	39.118837
485.745209	39.148524
485.906158	39.203707
486.067139	39.219565
486.228088	39.217659
486.389038	39.215610
486.549988	39.254253
486.710907	39.250611
486.871857	39.231887
487.032776	39.243192
487.193665	39.241750
487.354584	39.218337
487.515472	39.235814
487.676361	39.249441
487.837250	39.255977
487.998138	39.270776
488.158997	39.280896
488.319855	39.295640
488.480713	39.249540
488.641541	39.277453
488.802399	39.293025
488.963226	39.291864
489.124054	39.306105
489.284851	39.305503
489.445679	39.308749
489.606476	39.331663
489.767273	39.342453
489.928040	39.343295
490.088837	39.382997
490.249603	39.418356
490.410370	39.446330
490.571106	39.482908
490.731873	39.491386
490.892609	39.486197
491.053345	39.490239
491.214081	39.482692
491.374786	39.489882
491.535492	39.495006
491.696198	39.539661
491.856903	39.512804
492.017578	39.527576
492.178284	39.519907
492.338959	39.481838
492.499603	39.507840
492.660278	39.522446
492.820923	39.514702
492.981567	39.508653
493.142212	39.533943
493.302826	39.514855
493.463440	39.499029
493.624054	39.475456
493.784668	39.472245
493.945282	39.492157
494.105865	39.497898
494.266449	39.508183
494.427032	39.520311
494.587585	39.501044
494.748169	39.493177
494.908722	39.486385
495.069244	39.484467
495.229797	39.459236
495.390320	39.462333
495.550842	39.508043
495.711365	39.496143
495.871887	39.511951
496.032379	39.526786
496.192871	39.527701
496.353363	39.527650
496.513855	39.541583
496.674316	39.559936
496.834778	39.578039
496.995239	39.562481
497.155670	39.542042
497.316132	39.537836
497.476562	39.565992
497.636993	39.547276
497.797394	39.546723
497.957825	39.578667
498.118225	39.576594
498.278625	39.577210
498.438995	39.590604
498.599396	39.603380
498.759766	39.586857
498.920135	39.608384
499.080475	39.598676
499.240845	39.601513
499.401184	39.606428
499.561523	39.609726
499.721832	39.642303
499.882172	39.632783
500.042480	39.640940
500.202789	39.657330
500.363098	39.669862
500.523376	39.710506
500.683655	39.712352
500.843933	39.763535
501.004211	39.793817
501.164459	39.769047
501.324707	39.779884
501.484955	39.805861
501.645203	39.815257
501.805420	39.821020
501.965668	39.839469
502.125885	39.846110
502.286072	39.848316
502.446289	39.852371
502.606476	39.850767
502.766663	39.846794
502.926849	39.838389
503.087006	39.822763
503.247162	39.799176
503.407318	39.788397
503.567474	39.794654
503.727600	39.795253
503.887756	39.785936
504.047882	39.798093
504.207977	39.814764
504.368103	39.822903
504.528198	39.852693
504.688293	39.839717
504.848389	39.854273
505.008453	39.855292
505.168549	39.858641
505.328613	39.840405
505.488647	39.867942
505.648712	39.863841
505.808746	39.893604
505.968781	39.911136
506.128815	39.902997
506.288818	39.959130
506.448853	39.985803
506.608856	39.996102
506.768829	39.993799
506.928833	39.989086
507.088806	40.017701
507.248779	40.002411
507.408752	40.001649
507.568695	40.002403
507.728668	39.952828
507.888611	39.977076
508.048523	39.973141
508.208466	39.968571
508.368378	39.966680
508.528290	39.963635
508.688202	39.953604
508.848114	39.963686
509.007996	39.969736
509.167877	39.985480
509.327759	39.979139
509.487610	39.967987
509.647461	39.963596
509.807312	39.941908
509.967163	39.939715
510.127014	39.930908
510.286835	39.942060
510.446655	39.968184
510.606476	39.960401
510.766266	39.985511
510.926086	40.029742
511.085876	40.038952
511.245667	40.024496
511.405426	40.026911
511.565186	40.026416
511.724945	40.049002
511.884705	40.055965
512.044434	40.061878
512.204163	40.074219
512.363953	40.055872
512.523621	40.122407
512.683350	40.104351
512.843079	40.125913
513.002747	40.147136
513.162476	40.153740
513.322144	40.129024
513.481812	40.119596
513.641479	40.103026
513.801147	40.101261
513.960815	40.103871
514.120422	40.110174
514.280090	40.102903
514.439697	40.110177
514.599365	40.135073
514.758972	40.138868
514.918579	40.155992
515.078186	40.160879
515.237732	40.155160
515.397339	40.144624
515.556946	40.145098
515.716492	40.127424
515.876038	40.144091
516.035583	40.130305
516.195129	40.165543
516.354675	40.178175
516.514221	40.256320
516.673767	40.279907
516.833252	40.275097
516.992798	40.272121
517.152283	40.300557
517.311768	40.336289
517.471252	40.338948
517.630737	40.347464
517.790222	40.375040
517.949646	40.378143
518.109131	40.380583
518.268555	40.427361
518.427979	40.438507
518.587463	40.448417
518.746887	40.471780
518.906250	40.456571
519.065674	40.466495
519.225098	40.489320
519.384460	40.509768
519.543884	40.510384
519.703247	40.454163
519.862610	40.430596
520.021973	40.473426
520.181335	40.559352
520.340698	40.550680
520.500000	40.513833
520.659363	40.540450
520.818665	40.591800
520.977966	40.589477
521.137329	40.597781
521.296631	40.601525
521.455872	40.574611
521.615173	40.603829
521.774475	40.595628
521.933716	40.609599
522.093018	40.607403
522.252258	40.614481
522.411499	40.595336
522.570740	40.598494
522.729980	40.615703
522.889221	40.668672
523.048401	40.693917
523.207642	40.688319
523.366821	40.666813
523.526001	40.651436
523.685181	40.651066
523.844360	40.650336
524.003540	40.625922
524.162720	40.611905
524.321838	40.666573
524.481018	40.672618
524.640137	40.664241
524.799316	40.610670
524.958435	40.625728
525.117554	40.602540
525.276611	40.678107
525.435730	40.707747
525.594849	40.758629
525.753906	40.719487
525.912964	40.754711
526.072083	40.717849
526.231140	40.711231
526.390198	40.713142
526.549255	40.742749
526.708252	40.759123
526.867310	40.796717
527.026306	40.789827
